route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003483,"Inbound",0,771641,5010117
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003484,"Outbound",1,771653,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003486,"Outbound",1,771651,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003487,"Outbound",1,771654,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003488,"Outbound",1,771645,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003490,"Outbound",1,771641,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003491,"Outbound",1,771649,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003492,"Outbound",1,771650,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003493,"Inbound",0,771645,5010117
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003494,"Inbound",0,771647,5010109
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003495,"Outbound",1,771652,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003496,"Inbound",0,771643,5010109
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003497,"Outbound",1,771644,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003498,"Inbound",0,771646,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003499,"Inbound",0,771648,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003500,"Inbound",0,771644,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003501,"Inbound",0,771642,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003502,"Inbound",0,771641,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003503,"Inbound",0,771645,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003504,"Inbound",0,771647,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003505,"Inbound",0,771643,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003506,"Inbound",0,771646,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003507,"Inbound",0,771648,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003508,"Inbound",0,771644,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003509,"Inbound",0,771642,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003510,"Inbound",0,771641,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003511,"Inbound",0,771645,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003512,"Inbound",0,771647,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003513,"Inbound",0,771643,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003514,"Inbound",0,771646,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003515,"Inbound",0,771648,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003516,"Inbound",0,771644,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003517,"Inbound",0,771642,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003518,"Inbound",0,771641,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003519,"Inbound",0,771645,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003520,"Inbound",0,771647,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003521,"Inbound",0,771643,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003522,"Inbound",0,771646,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003523,"Inbound",0,771648,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003524,"Inbound",0,771644,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003525,"Inbound",0,771642,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003526,"Inbound",0,771641,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003527,"Inbound",0,771645,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003528,"Inbound",0,771647,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003529,"Inbound",0,771643,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003530,"Inbound",0,771646,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003531,"Inbound",0,771648,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003532,"Inbound",0,771644,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003533,"Inbound",0,771642,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003534,"Inbound",0,771641,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003535,"Inbound",0,771645,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003536,"Inbound",0,771647,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003537,"Inbound",0,771643,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003538,"Inbound",0,771646,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003539,"Inbound",0,771648,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003540,"Inbound",0,771644,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003541,"Inbound",0,771642,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003542,"Outbound",1,771648,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003543,"Inbound",0,771641,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003544,"Outbound",1,771643,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003545,"Inbound",0,771645,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003546,"Inbound",0,771643,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003547,"Outbound",1,771647,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003548,"Outbound",1,771646,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003549,"Inbound",0,771646,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003550,"Outbound",1,771645,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003551,"Outbound",1,771641,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003552,"Outbound",1,771642,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003553,"Inbound",0,771648,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003554,"Outbound",1,771641,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003555,"Outbound",1,771644,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003556,"Outbound",1,771642,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003557,"Outbound",1,771648,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003558,"Inbound",0,771650,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003559,"Outbound",1,771646,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003560,"Outbound",1,771643,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003561,"Inbound",0,771652,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003562,"Outbound",1,771647,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003563,"Inbound",0,771654,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003564,"Inbound",0,771649,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003565,"Outbound",1,771645,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003566,"Inbound",0,771651,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003567,"Outbound",1,771644,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003568,"Outbound",1,771648,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003569,"Inbound",0,771653,5010108
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003570,"Outbound",1,771643,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003571,"Outbound",1,771647,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003572,"Outbound",1,771646,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003573,"Outbound",1,771644,5010111
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003575,"Outbound",1,771646,5010106
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003576,"Outbound",1,771645,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003577,"Outbound",1,771648,5010106
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003578,"Outbound",1,771642,5010111
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003579,"Outbound",1,771641,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003580,"Outbound",1,771645,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003581,"Outbound",1,771647,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003582,"Outbound",1,771643,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003583,"Outbound",1,771646,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003584,"Outbound",1,771648,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003585,"Outbound",1,771644,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003586,"Outbound",1,771642,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003587,"Outbound",1,771641,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003588,"Outbound",1,771645,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003589,"Outbound",1,771647,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003590,"Outbound",1,771643,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003591,"Outbound",1,771646,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003592,"Outbound",1,771648,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003593,"Outbound",1,771644,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003594,"Outbound",1,771642,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003595,"Outbound",1,771641,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003596,"Outbound",1,771645,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003597,"Outbound",1,771647,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003598,"Outbound",1,771643,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003599,"Outbound",1,771646,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003600,"Outbound",1,771648,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003601,"Outbound",1,771644,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003602,"Outbound",1,771642,5010107
501-263,BLE-Saturday-90-RAIL-21-02-0000010-,4003603,"Outbound",1,771641,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002921,"Outbound",1,771562,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002922,"Outbound",1,771565,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002923,"Outbound",1,771560,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002924,"Outbound",1,771567,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002926,"Inbound",0,771557,5010117
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002927,"Outbound",1,771557,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002928,"Outbound",1,771564,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002929,"Outbound",1,771558,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002930,"Inbound",0,771560,5010117
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002931,"Inbound",0,771566,5010109
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002932,"Outbound",1,771563,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002933,"Inbound",0,771556,5010109
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002934,"Outbound",1,771555,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002935,"Inbound",0,771568,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002936,"Inbound",0,771559,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002937,"Inbound",0,771564,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002938,"Inbound",0,771561,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002939,"Inbound",0,771557,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002940,"Inbound",0,771560,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002941,"Inbound",0,771566,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002942,"Inbound",0,771556,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002943,"Inbound",0,771568,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002944,"Inbound",0,771559,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002945,"Inbound",0,771564,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002946,"Inbound",0,771561,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002947,"Inbound",0,771557,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002948,"Inbound",0,771560,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002949,"Inbound",0,771566,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002950,"Inbound",0,771556,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002951,"Inbound",0,771568,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002952,"Inbound",0,771559,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002953,"Inbound",0,771564,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002954,"Inbound",0,771561,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002955,"Inbound",0,771557,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002956,"Inbound",0,771560,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002957,"Inbound",0,771566,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002958,"Inbound",0,771556,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002959,"Inbound",0,771568,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002960,"Inbound",0,771559,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002961,"Inbound",0,771564,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002962,"Inbound",0,771561,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002963,"Inbound",0,771557,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002964,"Inbound",0,771560,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002965,"Inbound",0,771566,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002966,"Inbound",0,771556,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002967,"Inbound",0,771568,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002968,"Inbound",0,771559,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002969,"Inbound",0,771564,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002970,"Inbound",0,771561,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002971,"Inbound",0,771557,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002972,"Inbound",0,771560,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002973,"Inbound",0,771566,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002974,"Inbound",0,771556,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002975,"Inbound",0,771568,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002976,"Inbound",0,771559,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002977,"Inbound",0,771564,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002978,"Inbound",0,771561,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002979,"Outbound",1,771560,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002980,"Inbound",0,771557,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002981,"Outbound",1,771566,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002982,"Inbound",0,771560,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002983,"Inbound",0,771556,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002984,"Outbound",1,771559,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002985,"Outbound",1,771568,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002986,"Inbound",0,771568,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002987,"Outbound",1,771556,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002988,"Outbound",1,771566,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002989,"Outbound",1,771560,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002990,"Inbound",0,771559,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002991,"Outbound",1,771564,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002992,"Outbound",1,771557,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002993,"Outbound",1,771561,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002994,"Outbound",1,771559,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002995,"Inbound",0,771563,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002996,"Outbound",1,771557,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002997,"Outbound",1,771561,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002998,"Inbound",0,771567,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4002999,"Outbound",1,771564,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003000,"Inbound",0,771565,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003001,"Inbound",0,771562,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003002,"Outbound",1,771559,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003003,"Inbound",0,771558,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003004,"Outbound",1,771556,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003005,"Outbound",1,771568,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003006,"Inbound",0,771555,5010108
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003007,"Outbound",1,771568,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003008,"Outbound",1,771566,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003009,"Outbound",1,771560,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003011,"Outbound",1,771568,5010106
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003013,"Outbound",1,771556,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003014,"Outbound",1,771559,5010106
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003015,"Outbound",1,771564,5010111
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003016,"Outbound",1,771561,5010111
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003017,"Outbound",1,771557,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003018,"Outbound",1,771560,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003019,"Outbound",1,771566,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003020,"Outbound",1,771556,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003021,"Outbound",1,771568,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003022,"Outbound",1,771559,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003023,"Outbound",1,771564,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003024,"Outbound",1,771561,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003025,"Outbound",1,771557,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003026,"Outbound",1,771560,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003027,"Outbound",1,771566,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003028,"Outbound",1,771556,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003029,"Outbound",1,771568,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003030,"Outbound",1,771559,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003031,"Outbound",1,771564,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003032,"Outbound",1,771561,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003033,"Outbound",1,771557,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003034,"Outbound",1,771560,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003035,"Outbound",1,771566,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003036,"Outbound",1,771556,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003037,"Outbound",1,771568,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003038,"Outbound",1,771559,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003039,"Outbound",1,771564,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003040,"Outbound",1,771561,5010107
501-263,BLE-Sunday-90-RAIL-21-02-0000001-,4003041,"Outbound",1,771557,5010107
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002572,"Inbound",0,771528,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002574,"Inbound",0,771530,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002575,"Inbound",0,771527,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002576,"Inbound",0,771529,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002728,"Inbound",0,771531,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002729,"Inbound",0,771540,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002730,"Inbound",0,771537,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002731,"Inbound",0,771535,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002732,"Inbound",0,771527,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002733,"Inbound",0,771537,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002734,"Inbound",0,771530,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002735,"Inbound",0,771533,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002736,"Inbound",0,771528,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002737,"Inbound",0,771528,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002738,"Inbound",0,771536,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002739,"Inbound",0,771529,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002740,"Inbound",0,771536,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002741,"Inbound",0,771527,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002742,"Inbound",0,771533,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002743,"Inbound",0,771533,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002744,"Inbound",0,771538,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002745,"Inbound",0,771536,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002746,"Inbound",0,771529,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002748,"Inbound",0,771538,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002749,"Inbound",0,771533,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002750,"Inbound",0,771533,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002751,"Inbound",0,771537,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002752,"Inbound",0,771528,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002753,"Inbound",0,771537,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002754,"Inbound",0,771530,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002755,"Inbound",0,771527,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002756,"Inbound",0,771529,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002757,"Inbound",0,771536,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002758,"Inbound",0,771538,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002759,"Inbound",0,771537,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002760,"Inbound",0,771528,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002761,"Inbound",0,771530,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002762,"Inbound",0,771529,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002763,"Inbound",0,771532,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002764,"Inbound",0,771536,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002765,"Inbound",0,771529,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002766,"Inbound",0,771534,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002767,"Inbound",0,771527,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002768,"Inbound",0,771537,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002769,"Inbound",0,771533,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002770,"Inbound",0,771530,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002771,"Inbound",0,771538,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002773,"Inbound",0,771528,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002774,"Inbound",0,771536,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002775,"Inbound",0,771538,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002776,"Inbound",0,771537,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002777,"Inbound",0,771528,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002778,"Inbound",0,771530,5010108
501-263,BLE-Weekday-90-RAIL-21-02-1111100-,4002779,"Inbound",0,771527,5010108
